author,content,country,date,id,rating,title,version,vote_count,vote_sum
Summarum,Geht Nix! Lädt nur kurz und das wars. Mehrfach gelöscht und wieder neu geladen. NIX!!!!,de,2025-10-20T01:44:54-07:00,13290128598,1,HP,20.1.0,0,0
K.Hiel,"……..man mag den Programierern einbläuen…..never touch an running System. 
Es hat zuvor unkompliziert und zuverlässig funktioniert.
Jetzt nix mehr…..Startanimation, und dann weißer Bildschirm, dass wars dann. 
Da ist selbst nur 1 Stern zu viel.",de,2025-10-20T01:44:38-07:00,13290127763,1,Immer wieder mal,20.1.0,0,0
Wilddieb67,Mit dem neuen IOS 26.0.1 erscheint nur noch ein weißer Bildschirm,de,2025-10-20T01:42:31-07:00,13290121528,1,Nichts geht mehr,20.1.0,0,0
Iphone-6-user 2020,"Ohne mein Zuwollen, wurde mir ein Update der Software gegeben und ein Druck normal über das Handy ist nicht mehr möglich .
Seit zwei Tagen versuche ich jetzt zu drucken, fast erfolglos",de,2025-10-19T06:53:23-07:00,13286825858,1,Seit dem Update geht gar nichts mehr 👎,20.1.0,0,0
Bücherlaus,"Habe es zwar immer wieder versucht mit der App zu drucken- ist mir aber nicht gelungen. Kann ja sein mein Laser-Drucker ist zu alt, wird aber angezeigt, wenn ich drucken will geht nichts. Neueste Meldung: Falsche Steckplätze für Patronen… ich geb‘s auf!
Wahrscheinlich ist die App nur für Werbung geeignet - wirkt bei mir nicht und bewirkt eher das Gegenteil!",de,2025-10-19T00:50:45-07:00,13285686934,1,Einfach nur Zeitverschwendung,20.1.0,0,0
Moholz,Glump niemals kaufen.,de,2025-10-18T12:17:40-07:00,13283688388,1,Drucker funktioniert die meiste Zeit nicht!!!!!,20.1.0,0,0
DJDS29,Unstable functioning. Loses network connection all the time.,de,2025-10-18T11:13:21-07:00,13283474564,1,Poor quality,20.1.0,0,0
NX715,Seit der neuen App wird mein Drucker nicht mehr gefunden. Ich befürchte HP hat mal eben den Support für Subnetze gekegelt. Und wo ist das Scannen hin? Ich brauche einen anderen Drucker….,de,2025-10-17T23:35:08-07:00,13281092263,1,Neue App nutzlos,20.1.0,0,0
Warelippe,"Tja…was soll ich sagen, neues Update, neue Probleme. Da gab es mal eine Version die größtenteils funktioniert hat. Zack, Update, neues Logo, tolles Design. Keine Funktion mehr…",de,2025-10-17T12:09:24-07:00,13279269707,1,Seit Update unbrauchbar,20.1.0,0,0
123karl123,Patronen sind zu schnell leer!,de,2025-10-17T08:33:42-07:00,13278518618,1,Leider ungenügend,20.1.0,0,0
grompa,"Ich weigere mich zu glauben dass die Rezessionen hier echt sind. Wenn es einem Anti-Award geben würde für die schlechteste Drucker-App dann wäre es mit großem Abstand diese. Quasi nie eine ordentliche Verbindung, Accountzwang, voll mit Werbung für Druckermaterialien.",de,2025-10-16T12:49:11-07:00,13275183853,1,Einfach nur schlecht.,20.1.0,0,0
Inkingtobi,"Ich benutze zum Drucken fat ausschliesslich diese App, wenn es jedoch um genaues und wiederholbares vergrössern geht fehlt hier nach wie vor eine prozentuale Einstellung. 
Damit wäre sie für meine Bedürfnisse perfekt.",de,2025-10-16T04:59:10-07:00,13273516912,4,Gute App mit kleiner Einschränkung,20.1.0,0,0
wolle291261,"Nach anfänglichen Problemen beim einbinden im WLAN Netz, funktioniert die App jetzt tadellos. Top……",de,2025-10-15T08:15:26-07:00,13270014370,5,App ist selbsterklärend,20.1.0,0,0
Ceriada,"Preiswerter, leicht zu bedienender Laserdrucker.",de,2025-10-15T03:45:31-07:00,13269027567,5,Sparsam und effektiv,20.1.0,0,0
JTR1724,"Wieso funktioniert der Beidseitige Scan nicht mehr, über den Computer wird es doch noch unterstützt, warum nicht mehr über App",de,2025-10-14T08:23:26-07:00,13265823086,3,Duplex Scan,20.1.0,0,0
Gulobi,"1. ich benötige ein Konto bei HP um meine eigene lokale Dokumente zu drucken. Geht’s noch?
2. trotz allem schafft die App nicht zu drucken. 
Fazit: mein erst 2 Jahre alter Drucker ist jetzt also Schrott.",de,2025-10-14T02:22:57-07:00,13264621523,1,Unverschämt,20.1.0,0,0
zhubdrhzeuzfhjjkmgsehn,"Darum ist hp auch nichts für mich. Ein Laserjet 140w. Die in der Anleitung erwähnten Tasten hat er nicht. Tempo der Erklärvideos rasend schnell. Zeigt den Drucker in der App als bereit an, wenn man dann drucken will, ist die Einrichtung doch noch nicht abgeschlossen. Funktioniert jetzt, aber nur mit Router, was schon viel Zeit & nerven gekostet hat. Direktes drucken ohne Router, deswegen hab ich ihn gekauft, geht nicht. Bzw. ich krieg s nicht hin. Ich lass das jetzt erstmal, brauche etwas Erholung.",de,2025-10-14T01:30:49-07:00,13264492296,1,Nerven wie Drahtseile hab ich nicht.,20.1.0,0,0
1887-engel,"Vieles ist kaum noch möglich. Mal wird der Drucker nicht gefunden, dann ist scannen nicht mehr möglich. Liegt es an iOS 26? Jedenfalls war es der größte Fehler, einen HP Drucker zu kaufen.",de,2025-10-13T03:02:23-07:00,13260538046,2,Fehler,20.1.0,0,0
pa1ar,"the app only job is to help me connect a printer. not sell me a subscription, not show me what printables i can download. you hide the main function of the app - setting up of a wireless printer - behind some kind of advanced settings making it unintuitive and unnecessary complicated. i do not recommend neither the app, nor printers from hp in general, as you can't set up your printer without this app.",de,2025-10-12T02:43:22-07:00,13256228538,1,you had one job,20.1.0,0,0
CheckerReviewer001,Doesn’t optimise well. So frustrating.,de,2025-10-12T02:01:19-07:00,13256107251,1,Apple issue,20.1.0,0,0
MaBr73,"Was bei der HP App noch fehlt das die App automatisch erkennt ob das Dokument aus einer Seite besteht oder aus einer hinter und einer vorderen Seite und dementsprechend dann auswählt das der Druck des Dokuments dann auf 2-seitig ausdrucken springt.
Und was ich auch noch vermisse, das wenn man den Hp Ink Vertrag abgeschlossen hat sowie Hp Papier Service und eine Rechnung ansteht sie dann in der App zur Verfügung steht zum ausdrucken und speichern damit ich nicht extra erst mich bei Hp anmelden muss und dann ist noch keine Rechnung fertig erstellt obwohl ich eine Meldung erhalten habe das eine Rechnung vorliegt.
Oder wie gerade heute wieder, das ich mich angemeldet habe um die Rechnung auszudrucken, aber leider hat es wieder nicht funktioniert in der mobilen Version.
Das müsste alles einfacher funktionieren das die Rechnung immer in der App angezeigt wird und das ich sie dann von dort aus ausdrucken und speichern kann in meinen Dateien unter Rechnungen.",de,2025-10-11T11:26:04-07:00,13253725703,4,Hp App sehr hilfreich,20.1.0,0,0
Dusand1234,Man kann nicht mehrere Seiten auf eine Drucken,de,2025-10-11T08:00:45-07:00,13252961832,1,Wenige Optionen,20.1.0,0,0
19eisbaer82,"Der recht neue Drucker wird erkannt, der „gute alte“ wird nicht mehr angezeigt, gefunden oder unterstützt! Kein scannen oder irgendwas möglich - EUER ERNST?! Nie wieder HP!",de,2025-10-09T14:08:07-07:00,13245690598,1,App Update unbrauchbar,20.1.0,0,0
Diiwjwbedhjdi,Man braucht 100 Versuche das der Drucker überhaupt mal funktioniert echt schlecht!!!,de,2025-10-09T13:59:25-07:00,13245666843,1,Schlecht,20.1.0,0,0
Burdenski65,"Selten, dass eine App so viel schlechter ist als ihr Vorgänger. Ich habe nur einen Drucker, und kein Interesse andere HP Geräte über diese App zu steuern. Vorher hatte ich eine Startseite mit Kacheln, und war sofort bei der Funktion die ich brauche. Jetzt muss ich erst nach unten scrollen, um wird man ständig auf die Webseite geleitet und so weiter Käufen Aufgekäufen aufgefordert.",de,2025-10-09T00:56:40-07:00,13243098003,2,Drucker,20.1.0,0,0
123_Er.Asdf,"Beim Versuch erneuerte Patronen einzubauen, stellt sich der Patronenschutz quer, die Sicherheitsoption in der App wird in Grau dargestellt und ist somit nicht zu verwenden. Im betriebseigenen Menü ist keine Möglichkeit den Pateonenschutz zu deaktivieren. Letzte Mal dass ich hier Kunde war.",de,2025-10-08T08:59:54-07:00,13240491811,1,Nicht Umweltfreundlich,20.1.0,0,0
Miriam 2.0.,"Man kann nach der Aktualiesierung nichts mehr machen, diese App ist nichts und man muss andere herunterladen.",de,2025-10-08T06:59:29-07:00,13240035924,1,Grauenhaft,20.1.0,0,0
Meister1508,"Gibt es eine Möglichkeit auf das alte update zurück zukommen? Ich nutzte die App fast täglich. Jetzt finde ich die ganzen Funktionen nicht mehr. 
Schlechtes Design! 

Wo scanne ich jetzt? 

Boah das nervt extrem! 

Kann man ein funktionierendes System nicht einfach mal lassen? 

Never Chance a Running System!!!!

Die App ist jetzt so langsam wie ein Win 98 Rechner . Toll gemacht. Immerhin kann ich meine Hp Drucker ( 3 Stück) noch zurückschicken.",de,2025-10-08T05:39:53-07:00,13239742214,1,Die App was sehr gut,20.1.0,0,0
Balamir_Han,Stop pushing for additional services. Anyone can buy ink when needed. Why pushing this useless service that much? It is annoying as hell,de,2025-10-07T06:25:29-07:00,13235647210,1,Useless Push,20.1.0,0,0
Kamal Al-Shiaani,Excellent new user experience. The design is user friendly and easy to use,de,2025-10-06T22:22:26-07:00,13234264145,5,I love the new UI/UX,20.1.0,0,0
HG78992,Nichts funktioniert.. Drucker macht was er will.,de,2025-10-06T10:20:47-07:00,13232265565,1,Müll,20.1.0,0,0
RUBuuuuu,Was ist das für eine. Neue App!? Komplett unnötig und unübersichtlich schrecklich !!!!,de,2025-10-06T06:51:59-07:00,13231467237,1,Update,20.1.0,0,0
Jedina72.,"Leider ist es nach dem Update nicht mehr möglich zu scannen oder gar drucken. Die App erkennt den Drucker nicht mehr, lässt nur noch scans per Foto zu.  Ein Desaster. Bitte die alte App wieder herstellen",de,2025-10-06T05:51:37-07:00,13231234782,1,Ein Alptraum,20.1.0,0,0
Liilaalore,Seit dem letzten Update unübersichtlich und unbrauchbar.,de,2025-10-06T04:27:24-07:00,13230929600,1,Unbrauchbar,20.1.0,0,0
netterMIKE,wurde die Faxmöglichkeit eingestellt?,de,2025-10-06T00:56:13-07:00,13230341446,3,Fax geht nicht mehr!,20.1.0,0,0
Bukaniku2,Einfach super,de,2025-10-05T23:15:52-07:00,13230087323,5,Hp,20.1.0,0,0
AT5683,"ZB kann man weder Papiersorte noch Papierfach in der App für den Druck festlegen. Warum kann Apple das im AirPrint?
Warum hat man die App so derart verschlimmbessert?",de,2025-10-05T23:03:25-07:00,13230056424,1,Schlechter als AirPrint geworden!,20.1.0,0,0
Herr Kiefer,"Die App ist leicht verständlich, das einzige was mich stört ist das man Dokumente nicht frei Drehen kann oder es keine Option gibt Dokumente automatisch Auszurichten",de,2025-10-05T22:06:06-07:00,13229915058,4,Ganz gut,20.1.0,0,0
Versicherter77777,"Wenn man mal angemeldet ist, funktioniert sie super. Lästig ist die recht häufig notwendige Neuanmeldung.",de,2025-10-04T07:17:47-07:00,13222721818,3,Erneute Anmeldung,20.1.0,0,0
Puddelnase,Nach dem letzten Update ganz schlecht. Man kann noch nicht mal sich den Füllstand der Patronen anzeigen lassen. Vor dem Update war alles viel besser.,de,2025-10-04T04:14:47-07:00,13222032146,1,Unbrauchbar nach Update,20.1.0,0,0
Holger 1981,Seit der neuen Version druckt der nach dem scannen nur ein Exemplar selbst wenn 5 eingestellt ist,de,2025-10-04T00:33:03-07:00,13221379701,2,Die alte Version war besser,20.1.0,0,0
FazeKatze,"Hi, mir gefällt die neue HP-App nicht. Bisher waren direkt auf dem ersten Bildschirm alle Druckeranwendungen übersichtlich angeordnet und direkt anwählbar. Jetzt sind jetzt mehr Aktionen nötig (Geräteauswahl, Scrollen und dann erst kann man starten), um endlich zu drucken, scannen oder was auch immer. Und Werbung taucht auch alle Nase lang auf. Ob das besser als vorher funktioniert? Hab ich noch nicht getestet.",de,2025-10-04T00:21:20-07:00,13221347354,2,Die alte App war besser,20.1.0,1,1
kutqaue,Keine Kamera Scanner für iPad ((,de,2025-10-03T11:54:13-07:00,13219340859,2,Scanner,20.1.0,0,0
AlexesHH,"Absolute Katastrophe, weil der Drucker Fotopapier nicht richtig einzieht und jedes Mal zu wenig druckt, obwohl neu",de,2025-10-03T04:30:11-07:00,13217692498,1,Tank 7305,20.1.0,0,0
ritchie75,App lässt sich auf dem iphone nicht als App Icon speichern. Wer hat das nur entwickelt ?!,de,2025-10-02T06:34:01-07:00,13213717877,1,totaler Müll,20.1.0,0,0
Турчанкаа,Отвратительное приложение и постоянно заканчивающийся картридж при редкой печати.,de,2025-10-01T11:27:32-07:00,13210377551,1,Отвратительно !,20.1.0,0,0
TeleNike,"Seit dem Update entscheidet die App, welcher Textbaustein gescannt wird. Das nervt!",de,2025-10-01T09:02:53-07:00,13209849866,1,App ist Schrott,20.1.0,1,1
danielausbob,wer soll sich da auskennen? Völlig unbrauchbar...,de,2025-10-01T07:24:31-07:00,13209452114,1,Katastrophe nach Update,20.1.0,0,0
frankdertaz,"Nach Aktualisierung auf IOS 26.0.1 meines iPhone 12 Pro Max wurde die HP- App von HP aktualisiert, seitdem kann ich nicht mehr drucken, Drucker wird beim einrichten erkannt, Tintenfüllstand kann man ablesen, aber beim Drucken ist keine Verbindung möglich. Absolut Schrott, diese App!
Drucker ist ordnungsgemäß im Netzwerk angemeldet, drucken vom Computer und Tablet ist möglich.",de,2025-10-01T05:44:23-07:00,13209044924,1,Absolut unbrauchbar,20.1.0,1,1
alhedwig,"Ich habe die App jahrelang gerne und zufrieden genutzt. Mit neuen Namen und Design ist sie leider funktionslos geworden, alles was sie noch kann ist meinem mit dem Internet verbunden Gerät anzuzeigen, dass ich das Gerät mit dem Internet verbinden soll. Schade!",de,2025-10-01T02:26:56-07:00,13208375067,1,Funktionslos nach update,20.1.0,1,1
Ein Nutzer aus Stuttgart,"Bitte die alte App-Version wieder aktivieren. Animationen sind überflüssig – gebraucht wird eine schnelle, funktionale Lösung, die zuverlässig läuft.",de,2025-10-01T00:06:19-07:00,13207987048,1,Seit dem Update geht nichts mehr,20.1.0,0,0
sev83170,Impression totalement nulle remplie de traits illisible,fr,2026-01-18T03:55:26-07:00,13647429957,1,Impression document,20.2.0,0,0
El.Du,"Pratique pour avoir le niveau d’encre en direct mais contraignant pour les raisons suivantes : 1.Obliger de créer un compte pour pouvoir imprimer 2. Obliger d’avoir l’application pour imprimer, on ne peut pas juste imprimer par wifi 3. Propose trop de souscription à des services payants 4. Je ne peux pas choisir d’imprimer en recto verso",fr,2026-01-17T13:53:40-07:00,13645354479,2,Obligé de créer un compte pour Imprimer,20.2.0,0,0
Bien moitié moitié,Très nule,fr,2026-01-17T10:11:52-07:00,13644713754,1,Nule,20.2.0,0,0
RaulAngel,"Tellement pratique, bravo !",fr,2026-01-17T04:17:26-07:00,13643515339,5,Super appli,20.2.0,0,0
Yo86190ber,Ok,fr,2026-01-16T10:12:58-07:00,13640772046,5,Satisfait,20.2.0,0,0
Akya06,Tout à changé ! Je n’arrive même plus à utiliser mon imprimante alors qu’avant c’était parfait !,fr,2026-01-16T05:06:49-07:00,13639784841,1,Nul,20.2.0,0,0
Dacostajunior,C’est formidable,fr,2026-01-15T10:04:34-07:00,13637004081,5,Excellent,20.2.0,0,0
JetChef,"A chaque fois que je veux me servir de mon imprimante il faut que je me réinscrive. Ça devient lassant, jamais plus je n’achetaisHP…",fr,2026-01-15T03:19:46-07:00,13635752582,1,Compliqué,20.2.0,0,0
Sachahhjnk,Ça ne fonctionne pas,fr,2026-01-14T08:21:26-07:00,13632958477,1,Ça ne fonctionne pas,20.2.0,0,0
lebosscmoi31,Top facile d’utilisation,fr,2026-01-14T01:25:30-07:00,13631754163,5,Imprimante Hp,20.2.0,0,0
cr101285,J’ai acheté une HP Smart Tank 5107 - passez votre chemin. Configuration impossible que des galères. Incompréhensible.,fr,2026-01-11T10:27:18-07:00,13622085126,1,À fuir,20.2.0,0,0
taonie974,"Bonne imprimante avec utilisation de l’application HP, mais elle se déconnecte trop régulièrement c’est dommage.",fr,2026-01-10T23:02:25-07:00,13620084798,4,Bonne imprimante,20.2.0,0,0
Le_capitalisme,Franchement elle est très joli et très facile d’accès je suis très content !,fr,2026-01-10T09:06:08-07:00,13617796471,5,Super appli,20.2.0,0,0
Fdc10547,L’ancienne application sur le téléphone fonctionnait mieux et il y avait également pas besoin de se reconnecter à chaque fois. Maintenant c’est compliqué pour imprimer,fr,2026-01-10T05:30:15-07:00,13617042281,1,Avant la mise à jour c’était mieux,20.2.0,0,0
holland ton,"Excellent app , very easy to use and high quality",fr,2026-01-10T02:48:32-07:00,13616569071,5,Excellent app,20.2.0,0,0
kelpo11,Mais il faut se battre pour avoir l’adresse e-mail de son imprimante que de facéties vraiment pas simple le cerveau d’un ingénieur informatique. Le temps d’impression est long il FAUT GARDER SON TÉLÉPHONE OUVRRT SUR L’APPLI SAMART FASTIDIEUX,fr,2026-01-09T23:59:59-07:00,13616160799,1,Bien,20.2.0,0,0
Booska - P,"Pourquoi on n’arrive pas à imprimer d’un iPhone 17 pro par wi-fi sur une imprimante, HP Color laser",fr,2026-01-09T08:35:50-07:00,13613672490,1,Problème d’imprimer,20.2.0,0,0
yangjun12345678,太难使用 后悔购买,fr,2026-01-05T10:03:50-07:00,13598528347,1,太难使用,20.2.0,0,0
Etiennis,"Très déçu de cette imprimante qui consome énormément d’encre, qui a la lenteur d’un escargot, qui mets une plombe avant de se rallumer, et des prêt réglage approximatif…",fr,2026-01-05T09:05:28-07:00,13598341311,2,Décevant,20.2.0,0,0
2019aurelieludo45,Impossible de redimensionner le document… aucun paramètre…,fr,2026-01-04T04:57:24-07:00,13593488436,1,Déçue de l’impression !,20.2.0,0,0
plazarudy,"Littéralement de la daube , préparez vous à passer 4h30 pour imprimer 1 papiers !! Même pas de port usb sur cette imprimante au prix qu’on paye c’est du pur dégoût de quoi gâcher une vie",fr,2026-01-03T08:47:09-07:00,13590221134,1,Caca,20.2.0,0,0
Varenne14,"L’imprimante me demande un mot de passe.
Merci de m’aider à résoudre ce problème",fr,2026-01-03T05:31:20-07:00,13589539016,1,PB impression,20.2.0,0,0
Free Mila,Best quality price product,fr,2026-01-02T22:18:29-07:00,13588364371,5,Hp smart tank 585,20.2.0,0,0
