source,date,rating,content,title,version
Google Play,2025-11-03 03:30:32,1,Recent version is full of spam ...even a simple task like scanning takes multiple clicks and goes through screens with advertising. Additionally the default scan format is now JPG and the default cannot be changed to PDF. You always have to manually select PDF. Also default size for scanner glas scans is 9x13cm and default cannot be changed. Always have to manually select A4,,20.1.0.5822
Google Play,2025-11-03 01:33:13,1,"Junk app, junk printers, proprietary cartridges, Never buying another HP product",,17.30.0.4993
Google Play,2025-11-02 22:11:09,2,app will not load,,20.1.0.5822
Google Play,2025-11-02 21:51:27,4,liked the old interface cause it was faster. Still good,,20.1.0.5822
Google Play,2025-11-02 21:27:51,1,completely useless functionality-wise. yet i am expected to use it in order to use my printer,,20.1.0.5822
Google Play,2025-11-02 21:13:04,1,"I can't even set the printer up without subscribing to insta ink, which I don't want. The printer box claims you get the first 3 months of ink free when you sign up to insta ink service, but nowhere on the printer, box or flyers does it actually have the necessary promo code!!!! Ridiculous! Taking it back!",,
Google Play,2025-11-02 19:19:25,1,"this is very worrest experience ever,wifi working very fraud don't buy this hp printers very worrest printers",,20.1.0.5822
Google Play,2025-11-02 15:49:38,5,I love it,,20.1.0.5822
Google Play,2025-11-02 12:58:41,5,Easy to use once you get acquainted with the app.,,20.1.0.5822
Google Play,2025-11-02 10:28:18,1,"This app has changed, my account is no longer recognized and I can't sign in which has rendered using my two HP printers useless. I can not call Tech Support without paying a subscription. For a small business this has totally stop my administrative functions. I am going to have to make the hard choice to get rid of two brand new printers and most likely my two HP laptops as I can't get any assistance from the manufacturer. So it seems my 20+ year HP relationship is over.",,20.1.0.5822
Google Play,2025-11-02 09:43:34,2,going round and round and round in circles and it is INFURIATING!!,,20.1.0.5822
Google Play,2025-11-02 09:07:55,1,This app doesn't work with my Chromebook,,20.1.0.5822
Google Play,2025-11-02 09:06:52,1,I can't set-up my Hp Deskjet 4900,,20.1.0.5822
Google Play,2025-11-02 08:11:07,1,Printer doesn't set up and app bugs continually. Worst user experience ever.,,
Google Play,2025-11-02 07:35:56,1,it says that my phone is not compatible with this app. what does it mean?,,
Google Play,2025-11-02 07:10:52,1,"garbage printers, will never buy an HP product again. issue upon issue and customer service doesnt do anything.",,20.1.0.5822
Google Play,2025-11-02 07:08:51,1,"this new updated application is stupid, I wish I can share the screen recording. I can't even print with it and I like the previous version with white design",,20.1.0.5822
Google Play,2025-11-02 07:02:08,1,Didn't work with remote printers,,20.1.0.5822
Google Play,2025-11-02 05:58:53,1,it is just terrible... 🤢🤢🤬🤬,,
Google Play,2025-11-02 01:45:57,1,"I think it was better before. I am so done with this app now. It is showing errors out of nowhere and showing 'Finished printing unsuccessful' I mean why unsuccessful I am giving all the resources that are needed paper size , type everything correct then why??",,20.1.0.5822
Google Play,2025-11-02 00:38:35,5,nice,,
Google Play,2025-11-01 23:51:23,1,HP product is the worst product in the history of humanity. I spent MONEY to buy a product in order to SAVE TIME but turn out to be WASTING TIME!!!,,20.1.0.5822
Google Play,2025-11-01 22:31:06,1,diagnostic not working for deskjet 2700,,20.1.0.5822
Google Play,2025-11-01 21:23:59,1,phle ka app bahut badhiya thha jab se ye naya update huwa hai ekdum slow ho gaya jaldi response hi milta hai,,20.1.0.5822
Google Play,2025-11-01 14:51:09,1,"fails to connect to my printer at least 75%of the time, requiring me to reboot and recoonect",,20.1.0.5822
Google Play,2025-11-01 14:27:09,1,actually awful,,
Google Play,2025-11-01 10:26:55,2,stops printing in between,,
Google Play,2025-11-01 10:07:23,1,it stinks...won't load onto my android phone,,20.1.0.5822
Google Play,2025-11-01 09:00:20,1,Haven't been able to use since last update. Very frustrating!!,,20.1.0.5822
Google Play,2025-11-01 08:22:47,5,fin,,20.1.0.5822
Google Play,2025-11-01 05:15:43,2,HP Smart Tank 589 not available on this app.how to fix this,,18.10.0.5530
Google Play,2025-11-01 04:52:07,4,Reactive and simple,,20.1.0.5822
Google Play,2025-11-01 04:46:33,1,Didn't work for my 1008w model,,
Google Play,2025-11-01 04:06:09,1,Wasted 15 minutes trying to print a document and the app is stuck in an endless loading loop. Terrible app and terrible printers,,20.1.0.5822
Google Play,2025-11-01 00:53:53,1,"Crapware,, the app does not allow you to print on your printer , guess what.. You need to create an account,",,20.1.0.5822
Google Play,2025-10-31 23:37:24,1,t Too difficult to figure out. The previous procedure was easier.,,20.1.0.5822
Google Play,2025-10-31 18:26:14,2,you can't scale an image. if you want to print it it prints it at full size. dumb oversight.,,20.1.0.5822
Google Play,2025-10-31 17:34:46,1,It never just you clear pass to the answer to your problems with a printer.,,20.1.0.5822
Google Play,2025-10-31 17:28:31,1,New app is terrible and does not work most of the time. Extremely frustrating to find and use. Don't bother trying to scan anything.,,20.1.0.5822
Google Play,2025-10-31 17:25:06,1,"There's a new HP app, called HP & it replaced all the other HP apps apparently.My cellphone says it's installed but hp emails me weekly to tell me to download this new app. It is not user friendly. I used to be able to see so much more info on the old app but that is all gone.There is no option for cust service like before. I'm using a brand new Samsung A-36 cell..oh that's the problem. My printer refuses to print in any color for 15 days.Help",,20.1.0.5822
Google Play,2025-10-31 16:25:50,1,this app is not good it's not working at all every time I want to scan or make printing it's not working it keeps freezing up this is the worst app,,20.1.0.5822
Google Play,2025-10-31 15:30:37,2,sucks not user friendly...,,17.30.0.4993
Google Play,2025-10-31 14:00:12,2,"Since upgrade of app, camera scan incredibly hard and long-winded to access.",,20.1.0.5822
Google Play,2025-10-31 13:25:34,1,the old version is less complicated and easier to use,,20.1.0.5822
Google Play,2025-10-31 12:12:14,5,Great 👍🏽,,20.1.0.5822
Google Play,2025-10-31 08:59:25,5,Great app,,
Google Play,2025-10-31 08:48:25,1,I've only had my printer a few months and found the HP Smart app was great; really user friendly and it just worked. This new HP app that has replaced HP Smart is terrible. We've got a new ISP and I just cannot connect my printer to the new network. And it's nowhere near as intuitive as the old app.,,20.1.0.5822
Google Play,2025-10-31 08:46:40,1,This app suck,,20.1.0.5822
Google Play,2025-10-31 07:28:50,1,waste...not connected,,20.1.0.5822
Google Play,2025-10-31 06:39:00,1,Not available on my chromebook,,20.1.0.5822
Google Play,2025-10-31 01:32:08,1,"Azóta nem tudok nyomtatni, mióta megújult az applikáció",,20.1.0.5822
Google Play,2025-10-31 01:25:11,5,amazing app and instant connection,,20.1.0.5822
Google Play,2025-10-30 20:18:09,5,I enjoy getting my ink and paper from this.,,20.1.0.5822
Google Play,2025-10-30 19:53:41,1,would not buy a hp printer ever again 3 printers and not a single one works. the customer service is absolutely awful.,,20.1.0.5822
Google Play,2025-10-30 19:47:40,1,difficult to find maintenance instructions to clean print head,,20.1.0.5822
Google Play,2025-10-30 15:16:06,5,amazing HP is the best printer for me as well as computers,,20.1.0.5822
Google Play,2025-10-30 15:13:02,1,"was a good app, but now when you open the app and click sign in, nothing happens.",,20.1.0.5822
Google Play,2025-10-30 13:18:51,1,it doesn't work,,18.10.0.5530
Google Play,2025-10-30 13:16:47,1,app dont work,,20.1.0.5822
Google Play,2025-10-30 12:29:28,1,worst app 😑,,
Google Play,2025-10-30 09:58:39,1,"Why change the app, I hate new format!",,20.1.0.5822
Google Play,2025-10-30 09:32:40,1,This app is completely worthless. It makes printing difficult and time-consuming.,,20.1.0.5822
Google Play,2025-10-30 09:17:18,5,I love it... Fast and easy to use,,20.1.0.5822
Google Play,2025-10-30 08:43:34,1,Previous app had no major issue. This new version connected only once to an envy 6500 aio printer. After that it just claims it is offline and won't do any scan or print. Hp has invented the software equivalent of a paperweight...,,20.1.0.5822
Google Play,2025-10-30 08:27:45,5,handy app,,20.1.0.5822
Google Play,2025-10-30 07:52:00,1,doesnt have feature to print 2 page per sheet. sucks!,,20.1.0.5822
Google Play,2025-10-30 07:40:31,3,Having trouble keeping app connected to my printer!,,20.1.0.5822
Google Play,2025-10-30 06:54:49,5,convenience,,20.1.0.5822
Google Play,2025-10-30 05:34:58,1,"Y'all ruined a perfectly fine app for what ever bug or interface issue was being fixed. Cant even connect my printer, cant even print photos wirelessly. Even the wifi direct setting are f-ed. Stop fixing what's not broken. The interface doesnt need to be fancy at all, i liked it better when it was simple and much more easier to connect(which your system requires the use of the app to, by the way) it takes waay too long to try to connects and it doesn't anyways. What is the point even",,20.1.0.5822
Google Play,2025-10-30 05:14:56,1,"Steve Jobs would fire who ever wrote this app. I used the other app for over 6 years fine. Now I have to reboot my tablet, or it wants me to start setup like I'm new, or just sits there saying thanks for waiting. Absolutely despicable I wish the CEO and CIO had to use this everyday they would get religion real quick",,20.1.0.5822
Google Play,2025-10-30 03:12:29,1,worst app every time i tried to print something from mobile it shows not connected. while from laptop at the same time it works,,
Google Play,2025-10-30 02:52:07,1,does not want to scan,,
Google Play,2025-10-30 02:43:24,4,good,,20.1.0.5822
Google Play,2025-10-30 01:40:16,1,"Too difficult to MANUALLY ADD a printer by IP address. I'd like to print directly to network printers at work, have the network config, yet can't do anything because this app doesn't have a way to skip the search function and just manually add a printer configuration.",,20.1.0.5822
